region_key,region_name,year,harmonized_class,total_annual_area_km2_anomaly_z,glambie_combined_mwe_anomaly
alaska,Alaska,2000,proglacial_contacted,-0.6564918720033369,1.2442519763779978
alaska,Alaska,2000,proglacial_detached,-1.5229856334688066,1.2442519763779978
alaska,Alaska,2000,supraglacial,-2.0302248737266315,1.2442519763779978
alaska,Alaska,2001,proglacial_contacted,-0.9710379003715202,0.4280400094362184
alaska,Alaska,2001,proglacial_detached,-1.174681406640912,0.4280400094362184
alaska,Alaska,2001,supraglacial,-1.038192977024084,0.4280400094362184
alaska,Alaska,2002,proglacial_contacted,-1.3055744837542442,0.1788794731894656
alaska,Alaska,2002,proglacial_detached,-0.9140546307765456,0.1788794731894656
alaska,Alaska,2002,supraglacial,-1.6021178009155423,0.1788794731894656
alaska,Alaska,2003,proglacial_contacted,0.6814563432572075,0.0484349589300603
alaska,Alaska,2003,proglacial_detached,0.9456271869528386,0.0484349589300603
alaska,Alaska,2003,supraglacial,0.6664592090138745,0.0484349589300603
alaska,Alaska,2004,proglacial_contacted,0.8134541457840316,-0.8559671792951308
alaska,Alaska,2004,proglacial_detached,1.6704774806359577,-0.8559671792951308
alaska,Alaska,2004,supraglacial,0.5677577309380514,-0.8559671792951308
alaska,Alaska,2005,proglacial_contacted,0.9506132898100778,-0.1357936960630269
alaska,Alaska,2005,proglacial_detached,0.864422019217302,-0.1357936960630269
alaska,Alaska,2005,supraglacial,0.3795702483535393,-0.1357936960630269
alaska,Alaska,2006,proglacial_contacted,-0.5738326606868914,0.3459249809245034
alaska,Alaska,2006,proglacial_detached,-0.1161444367158349,0.3459249809245034
alaska,Alaska,2006,supraglacial,0.7695864561638502,0.3459249809245034
alaska,Alaska,2007,proglacial_contacted,0.2696278072108778,0.1591846481983748
alaska,Alaska,2007,proglacial_detached,0.1613782260992094,0.1591846481983748
alaska,Alaska,2007,supraglacial,0.7727809182810175,0.1591846481983748
alaska,Alaska,2008,proglacial_contacted,-0.2991426197562447,1.1600811602766206
alaska,Alaska,2008,proglacial_detached,-0.9041704080107582,1.1600811602766206
alaska,Alaska,2008,supraglacial,0.5634997159843186,1.1600811602766206
alaska,Alaska,2009,proglacial_contacted,1.4675720415303406,-0.3383271634246206
alaska,Alaska,2009,proglacial_detached,1.367570339575508,-0.3383271634246206
alaska,Alaska,2009,supraglacial,1.3829529054115282,-0.3383271634246206
alaska,Alaska,2010,proglacial_contacted,1.095817730307486,-0.1326754183524995
alaska,Alaska,2010,proglacial_detached,1.166464192571154,-0.1326754183524995
alaska,Alaska,2010,supraglacial,0.6530569569501551,-0.1326754183524995
alaska,Alaska,2011,proglacial_contacted,0.3891838180797092,0.1967778743606852
alaska,Alaska,2011,proglacial_detached,0.1161889295488554,0.1967778743606852
alaska,Alaska,2011,supraglacial,1.4154985737434842,0.1967778743606852
alaska,Alaska,2012,proglacial_contacted,-2.409583933251895,1.3871884274114374
alaska,Alaska,2012,proglacial_detached,-1.7344686355548729,1.3871884274114374
alaska,Alaska,2012,supraglacial,-1.275324861027269,1.3871884274114374
alaska,Alaska,2013,proglacial_contacted,-0.2661063539119658,-0.6912735803474696
alaska,Alaska,2013,proglacial_detached,-0.028143738658274,-0.6912735803474696
alaska,Alaska,2013,supraglacial,-0.8842286976176498,-0.6912735803474696
alaska,Alaska,2014,proglacial_contacted,0.181682027379292,-0.4247567061128422
alaska,Alaska,2014,proglacial_detached,0.0371310701525242,-0.4247567061128422
alaska,Alaska,2014,supraglacial,-0.0890475430050809,-0.4247567061128422
alaska,Alaska,2015,proglacial_contacted,-0.5569764810490092,-0.1476615820755759
alaska,Alaska,2015,proglacial_detached,0.101817954973293,-0.1476615820755759
alaska,Alaska,2015,supraglacial,0.6891383764018808,-0.1476615820755759
alaska,Alaska,2016,proglacial_contacted,0.7655280100942861,-0.3805811142344247
alaska,Alaska,2016,proglacial_detached,0.1396539056200403,-0.3805811142344247
alaska,Alaska,2016,supraglacial,0.6703381448124859,-0.3805811142344247
alaska,Alaska,2017,proglacial_contacted,-0.0298757727835576,-0.274601895616578
alaska,Alaska,2017,proglacial_detached,-0.6656228926256471,-0.274601895616578
alaska,Alaska,2017,supraglacial,-0.2699479251346422,-0.274601895616578
alaska,Alaska,2018,proglacial_contacted,1.290375865670977,-0.5954228043731421
alaska,Alaska,2018,proglacial_detached,1.296988703300036,-0.5954228043731421
alaska,Alaska,2018,supraglacial,0.7553005660950578,-0.5954228043731421
alaska,Alaska,2019,proglacial_contacted,1.304933386073711,-1.0425317119993505
alaska,Alaska,2019,proglacial_detached,1.353548308408252,-1.0425317119993505
alaska,Alaska,2019,supraglacial,0.6347317224762379,-1.0425317119993505
alaska,Alaska,2020,proglacial_contacted,0.3583171971214254,0.126582001257384
alaska,Alaska,2020,proglacial_detached,-0.1627566898820629,0.126582001257384
alaska,Alaska,2020,supraglacial,-0.3031878935071012,0.126582001257384
alaska,Alaska,2021,proglacial_contacted,0.1894120307122001,0.3458526230652147
alaska,Alaska,2021,proglacial_detached,-0.5258973444920509,0.3458526230652147
alaska,Alaska,2021,supraglacial,0.5321742870494381,0.3458526230652147
alaska,Alaska,2022,proglacial_contacted,-0.4746406788057332,-0.0748843893953309
alaska,Alaska,2022,proglacial_detached,-0.0743659050105751,-0.0748843893953309
alaska,Alaska,2022,supraglacial,-0.2380430349046591,-0.0748843893953309
alaska,Alaska,2023,proglacial_contacted,0.0920810813549304,-0.5267208921379717
alaska,Alaska,2023,proglacial_detached,0.6516155010416466,-0.5267208921379717
alaska,Alaska,2023,supraglacial,-0.3741782405198824,-0.5267208921379717
arctic_canada_north,Arctic Canada North,2000,proglacial_contacted,-0.5555658195738221,-0.1701266172430585
arctic_canada_north,Arctic Canada North,2000,proglacial_detached,-0.9570166290109374,-0.1701266172430585
arctic_canada_north,Arctic Canada North,2000,supraglacial,-0.5200133588398504,-0.1701266172430585
arctic_canada_north,Arctic Canada North,2001,proglacial_contacted,-0.9399149429391054,0.0308029620658893
arctic_canada_north,Arctic Canada North,2001,proglacial_detached,-1.4304625877678467,0.0308029620658893
arctic_canada_north,Arctic Canada North,2001,supraglacial,-2.1405011441804183,0.0308029620658893
arctic_canada_north,Arctic Canada North,2002,proglacial_contacted,-0.9851344760242972,0.314833896026022
arctic_canada_north,Arctic Canada North,2002,proglacial_detached,-1.057615405798557,0.314833896026022
arctic_canada_north,Arctic Canada North,2002,supraglacial,0.1859778729050671,0.314833896026022
arctic_canada_north,Arctic Canada North,2003,proglacial_contacted,-0.4684895030899782,0.1890574017817011
arctic_canada_north,Arctic Canada North,2003,proglacial_detached,-0.1293863909453878,0.1890574017817011
arctic_canada_north,Arctic Canada North,2003,supraglacial,-0.1528837397987121,0.1890574017817011
arctic_canada_north,Arctic Canada North,2004,proglacial_contacted,-1.2104512054733063,0.3824697553680356
arctic_canada_north,Arctic Canada North,2004,proglacial_detached,-0.8602219838663412,0.3824697553680356
arctic_canada_north,Arctic Canada North,2004,supraglacial,0.436847312975448,0.3824697553680356
arctic_canada_north,Arctic Canada North,2005,proglacial_contacted,0.7704217949423222,0.0281871921773969
arctic_canada_north,Arctic Canada North,2005,proglacial_detached,1.2582579776732168,0.0281871921773969
arctic_canada_north,Arctic Canada North,2005,supraglacial,0.5771243437244801,0.0281871921773969
arctic_canada_north,Arctic Canada North,2006,proglacial_contacted,-0.1095318978360503,0.1540907043887026
arctic_canada_north,Arctic Canada North,2006,proglacial_detached,0.2166964142362214,0.1540907043887026
arctic_canada_north,Arctic Canada North,2006,supraglacial,-0.2347217162415006,0.1540907043887026
arctic_canada_north,Arctic Canada North,2007,proglacial_contacted,1.4100662541101343,-0.2790953506597053
arctic_canada_north,Arctic Canada North,2007,proglacial_detached,1.530750797023589,-0.2790953506597053
arctic_canada_north,Arctic Canada North,2007,supraglacial,1.2179230242285135,-0.2790953506597053
arctic_canada_north,Arctic Canada North,2008,proglacial_contacted,0.8558915053643911,-0.2741978490000896
arctic_canada_north,Arctic Canada North,2008,proglacial_detached,1.4596877635716117,-0.2741978490000896
arctic_canada_north,Arctic Canada North,2008,supraglacial,1.19287514713495,-0.2741978490000896
arctic_canada_north,Arctic Canada North,2009,proglacial_contacted,1.1302877267414004,-0.1371026239195723
arctic_canada_north,Arctic Canada North,2009,proglacial_detached,0.8140175343536221,-0.1371026239195723
arctic_canada_north,Arctic Canada North,2009,supraglacial,1.3091300212765424,-0.1371026239195723
arctic_canada_north,Arctic Canada North,2010,proglacial_contacted,2.240240188234158,0.0003551402591805
arctic_canada_north,Arctic Canada North,2010,proglacial_detached,1.9642296988611128,0.0003551402591805
arctic_canada_north,Arctic Canada North,2010,proglacial_detached,1.9642296988611132,
arctic_canada_north,Arctic Canada North,2010,supraglacial,1.8008090026542012,0.0003551402591805
arctic_canada_north,Arctic Canada North,2011,proglacial_contacted,1.4414557559548018,-0.50884096720261
arctic_canada_north,Arctic Canada North,2011,proglacial_detached,0.7213311138623288,-0.50884096720261
arctic_canada_north,Arctic Canada North,2011,supraglacial,-1.3259336757443203,-0.50884096720261
arctic_canada_north,Arctic Canada North,2012,proglacial_contacted,0.2629602673283871,-0.4093996766023401
arctic_canada_north,Arctic Canada North,2012,proglacial_detached,-0.0681562028137795,-0.4093996766023401
arctic_canada_north,Arctic Canada North,2012,supraglacial,-1.823020288299292,-0.4093996766023401
arctic_canada_north,Arctic Canada North,2013,proglacial_contacted,-1.1588821305085977,0.3697381603769794
arctic_canada_north,Arctic Canada North,2013,proglacial_detached,-1.173740295124161,0.3697381603769794
arctic_canada_north,Arctic Canada North,2013,supraglacial,0.7655660489857902,0.3697381603769794
arctic_canada_north,Arctic Canada North,2014,proglacial_contacted,1.1575137733626557,0.1144284422603792
arctic_canada_north,Arctic Canada North,2014,proglacial_detached,1.591264246273519,0.1144284422603792
arctic_canada_north,Arctic Canada North,2014,supraglacial,1.5587895685972053,0.1144284422603792
arctic_canada_north,Arctic Canada North,2015,proglacial_contacted,-0.516278222778573,-0.2151498067048433
arctic_canada_north,Arctic Canada North,2015,proglacial_detached,-0.8994309138551054,-0.2151498067048433
arctic_canada_north,Arctic Canada North,2015,supraglacial,-0.5358743361829015,-0.2151498067048433
arctic_canada_north,Arctic Canada North,2016,proglacial_contacted,-0.3254437582410608,0.0594178998090258
arctic_canada_north,Arctic Canada North,2016,proglacial_detached,-0.7097547843717354,0.0594178998090258
arctic_canada_north,Arctic Canada North,2016,supraglacial,-0.8194599921752279,0.0594178998090258
arctic_canada_north,Arctic Canada North,2017,proglacial_contacted,-1.0859817200031483,0.3602344250904717
arctic_canada_north,Arctic Canada North,2017,proglacial_detached,-0.819456746016223,0.3602344250904717
arctic_canada_north,Arctic Canada North,2017,supraglacial,-1.087159070680186,0.3602344250904717
arctic_canada_north,Arctic Canada North,2018,proglacial_contacted,-1.2992479331527051,0.4363109063440026
arctic_canada_north,Arctic Canada North,2018,proglacial_detached,-1.1167917101249871,0.4363109063440026
arctic_canada_north,Arctic Canada North,2018,supraglacial,-0.4019080719249324,0.4363109063440026
arctic_canada_north,Arctic Canada North,2019,proglacial_contacted,-0.7691924563474689,-0.2770618417676078
arctic_canada_north,Arctic Canada North,2019,proglacial_detached,-0.4525826427982529,-0.2770618417676078
arctic_canada_north,Arctic Canada North,2019,supraglacial,-0.4076275887701944,-0.2770618417676078
arctic_canada_north,Arctic Canada North,2020,proglacial_contacted,-0.3767719284259194,-0.2355487679057749
arctic_canada_north,Arctic Canada North,2020,proglacial_detached,-0.0738889829934095,-0.2355487679057749
arctic_canada_north,Arctic Canada North,2020,supraglacial,-0.1823315331734629,-0.2355487679057749
arctic_canada_north,Arctic Canada North,2021,proglacial_contacted,-1.0688900435575022,0.271380686610159
arctic_canada_north,Arctic Canada North,2021,proglacial_detached,-0.8887941729217768,0.271380686610159
arctic_canada_north,Arctic Canada North,2021,supraglacial,-0.6036687968110045,0.271380686610159
arctic_canada_north,Arctic Canada North,2022,proglacial_contacted,0.7564240086039782,-0.0705008734381961
arctic_canada_north,Arctic Canada North,2022,proglacial_detached,0.7744250193678484,-0.0705008734381961
arctic_canada_north,Arctic Canada North,2022,supraglacial,0.7686366416338752,-0.0705008734381961
arctic_canada_north,Arctic Canada North,2023,proglacial_contacted,0.9947801046990482,-0.1342831981141478
arctic_canada_north,Arctic Canada North,2023,proglacial_detached,0.4883841774338321,-0.1342831981141478
arctic_canada_north,Arctic Canada North,2023,supraglacial,0.2601713324096881,-0.1342831981141478
arctic_canada_south,Arctic Canada South,2000,proglacial_contacted,0.0656583088835606,-0.2110281735629231
arctic_canada_south,Arctic Canada South,2000,proglacial_detached,0.5075883098621826,-0.2110281735629231
arctic_canada_south,Arctic Canada South,2000,supraglacial,1.4362688342203416,-0.2110281735629231
arctic_canada_south,Arctic Canada South,2001,proglacial_contacted,-1.4027390119002583,0.0287581247534297
arctic_canada_south,Arctic Canada South,2001,proglacial_detached,-1.4396368047881378,0.0287581247534297
arctic_canada_south,Arctic Canada South,2001,supraglacial,-1.5066840169842086,0.0287581247534297
arctic_canada_south,Arctic Canada South,2002,proglacial_contacted,-0.3570999221955389,0.4324958573011574
arctic_canada_south,Arctic Canada South,2002,proglacial_detached,-0.1575320776959073,0.4324958573011574
arctic_canada_south,Arctic Canada South,2002,supraglacial,-0.1701571077198225,0.4324958573011574
arctic_canada_south,Arctic Canada South,2003,proglacial_contacted,0.659830345362699,0.3613096434203635
arctic_canada_south,Arctic Canada South,2003,proglacial_detached,0.8368048823319791,0.3613096434203635
arctic_canada_south,Arctic Canada South,2003,supraglacial,0.5060222259751488,0.3613096434203635
arctic_canada_south,Arctic Canada South,2004,proglacial_contacted,-0.256062110783407,0.5339416395583705
arctic_canada_south,Arctic Canada South,2004,proglacial_detached,0.3763276478980829,0.5339416395583705
arctic_canada_south,Arctic Canada South,2004,supraglacial,-0.8109756093253432,0.5339416395583705
arctic_canada_south,Arctic Canada South,2005,proglacial_contacted,0.1764872438173426,-0.0268157578823193
arctic_canada_south,Arctic Canada South,2005,proglacial_detached,0.1302920423152639,-0.0268157578823193
arctic_canada_south,Arctic Canada South,2005,supraglacial,0.5204588553082983,-0.0268157578823193
arctic_canada_south,Arctic Canada South,2006,proglacial_contacted,0.958730353473347,0.1484448019569271
arctic_canada_south,Arctic Canada South,2006,proglacial_detached,0.4917941261516613,0.1484448019569271
arctic_canada_south,Arctic Canada South,2006,supraglacial,1.311238700090134,0.1484448019569271
arctic_canada_south,Arctic Canada South,2007,proglacial_contacted,-0.9362408076091882,-0.2481374163184666
arctic_canada_south,Arctic Canada South,2007,proglacial_detached,-1.4266761196573268,-0.2481374163184666
arctic_canada_south,Arctic Canada South,2007,supraglacial,-1.178892530919483,-0.2481374163184666
arctic_canada_south,Arctic Canada South,2008,proglacial_contacted,0.174890504191441,-0.3478095949956606
arctic_canada_south,Arctic Canada South,2008,proglacial_detached,0.5522966097772648,-0.3478095949956606
arctic_canada_south,Arctic Canada South,2008,supraglacial,-0.8192459120371681,-0.3478095949956606
arctic_canada_south,Arctic Canada South,2009,proglacial_contacted,0.7856615990402587,-0.3407615137863367
arctic_canada_south,Arctic Canada South,2009,proglacial_detached,0.8455345227208217,-0.3407615137863367
arctic_canada_south,Arctic Canada South,2009,supraglacial,-0.4894482643102312,-0.3407615137863367
arctic_canada_south,Arctic Canada South,2010,proglacial_contacted,0.5672867415884301,-0.171349849874681
arctic_canada_south,Arctic Canada South,2010,proglacial_detached,-0.139095769300961,-0.171349849874681
arctic_canada_south,Arctic Canada South,2010,supraglacial,0.3186269339764126,-0.171349849874681
arctic_canada_south,Arctic Canada South,2011,proglacial_contacted,0.3576143292096916,-0.4636407157080882
arctic_canada_south,Arctic Canada South,2011,proglacial_detached,-0.2113734181953442,-0.4636407157080882
arctic_canada_south,Arctic Canada South,2011,supraglacial,-0.3840149811190512,-0.4636407157080882
arctic_canada_south,Arctic Canada South,2012,proglacial_contacted,-1.0470170698854568,-0.3855248392994217
arctic_canada_south,Arctic Canada South,2012,proglacial_detached,-1.1944434791020486,-0.3855248392994217
arctic_canada_south,Arctic Canada South,2012,supraglacial,-0.2295300960200544,-0.3855248392994217
arctic_canada_south,Arctic Canada South,2013,proglacial_contacted,-1.4372467398695463,0.3374746377395652
arctic_canada_south,Arctic Canada South,2013,proglacial_detached,-1.9647194810352049,0.3374746377395652
arctic_canada_south,Arctic Canada South,2013,supraglacial,0.1350102211334125,0.3374746377395652
arctic_canada_south,Arctic Canada South,2014,proglacial_contacted,0.4296025276257751,0.2120447245037915
arctic_canada_south,Arctic Canada South,2014,proglacial_detached,0.7194208506153295,0.2120447245037915
arctic_canada_south,Arctic Canada South,2014,supraglacial,0.2341857213333313,0.2120447245037915
arctic_canada_south,Arctic Canada South,2015,proglacial_contacted,-0.0211699988259564,-0.1182450039186178
arctic_canada_south,Arctic Canada South,2015,proglacial_detached,0.4509433149019138,-0.1182450039186178
arctic_canada_south,Arctic Canada South,2015,supraglacial,0.0156006726224167,-0.1182450039186178
arctic_canada_south,Arctic Canada South,2016,proglacial_contacted,1.1303171362268294,-0.1548050676499781
arctic_canada_south,Arctic Canada South,2016,proglacial_detached,1.2218568944758883,-0.1548050676499781
arctic_canada_south,Arctic Canada South,2016,supraglacial,1.450425357218094,-0.1548050676499781
arctic_canada_south,Arctic Canada South,2017,proglacial_contacted,0.2522224887373123,0.4034151192726551
arctic_canada_south,Arctic Canada South,2017,proglacial_detached,0.3409268351185802,0.4034151192726551
arctic_canada_south,Arctic Canada South,2017,supraglacial,0.280159381188001,0.4034151192726551
arctic_canada_south,Arctic Canada South,2018,proglacial_contacted,-0.6911169083982093,0.5410978832909661
arctic_canada_south,Arctic Canada South,2018,proglacial_detached,-0.8701979770441445,0.5410978832909661
arctic_canada_south,Arctic Canada South,2018,supraglacial,-1.0724104004569952,0.5410978832909661
arctic_canada_south,Arctic Canada South,2019,proglacial_contacted,1.894555529828091,-0.6895416671956498
arctic_canada_south,Arctic Canada South,2019,proglacial_detached,1.5720200245097615,-0.6895416671956498
arctic_canada_south,Arctic Canada South,2019,supraglacial,1.171134751517593,-0.6895416671956498
arctic_canada_south,Arctic Canada South,2020,proglacial_contacted,1.2609605575826204,-0.3087548747886359
arctic_canada_south,Arctic Canada South,2020,proglacial_detached,0.7064527136480768,-0.3087548747886359
arctic_canada_south,Arctic Canada South,2020,supraglacial,0.3206230714567302,-0.3087548747886359
arctic_canada_south,Arctic Canada South,2021,proglacial_contacted,0.0617399405784838,0.6090210093306905
arctic_canada_south,Arctic Canada South,2021,proglacial_detached,0.3329056720504388,0.6090210093306905
arctic_canada_south,Arctic Canada South,2021,supraglacial,-0.8728037510549307,0.6090210093306905
arctic_canada_south,Arctic Canada South,2022,proglacial_contacted,0.4952517326274797,-0.0994937597044903
arctic_canada_south,Arctic Canada South,2022,proglacial_detached,0.5886560390568966,-0.0994937597044903
arctic_canada_south,Arctic Canada South,2022,supraglacial,2.145267066127502,-0.0994937597044903
arctic_canada_south,Arctic Canada South,2023,proglacial_contacted,-0.1455944051537942,-0.0420952064426473
arctic_canada_south,Arctic Canada South,2023,proglacial_detached,0.2873023543334855,-0.0420952064426473
arctic_canada_south,Arctic Canada South,2023,supraglacial,-0.1023430034937666,-0.0420952064426473
caucasus_middle_east,Caucasus and Middle East,2000,proglacial_contacted,1.6654364236312642,-0.5710501783081375
caucasus_middle_east,Caucasus and Middle East,2000,proglacial_detached,1.9686613483665736,-0.5710501783081375
caucasus_middle_east,Caucasus and Middle East,2000,supraglacial,0.5535079150994396,-0.5710501783081375
caucasus_middle_east,Caucasus and Middle East,2001,proglacial_contacted,0.0387364403031231,0.0304265469610721
caucasus_middle_east,Caucasus and Middle East,2001,proglacial_detached,0.1334085964479036,0.0304265469610721
caucasus_middle_east,Caucasus and Middle East,2001,supraglacial,0.6970853780678398,0.0304265469610721
caucasus_middle_east,Caucasus and Middle East,2002,proglacial_contacted,-1.8514212000674133,0.9172690956355998
caucasus_middle_east,Caucasus and Middle East,2002,proglacial_detached,-2.4724923699158907,0.9172690956355998
caucasus_middle_east,Caucasus and Middle East,2002,supraglacial,-0.9736156436947154,0.9172690956355998
caucasus_middle_east,Caucasus and Middle East,2003,proglacial_contacted,-1.117061886747268,0.932924316495539
caucasus_middle_east,Caucasus and Middle East,2003,proglacial_detached,-1.116872811884276,0.932924316495539
caucasus_middle_east,Caucasus and Middle East,2003,supraglacial,-1.1482575122623293,0.932924316495539
caucasus_middle_east,Caucasus and Middle East,2004,proglacial_contacted,-0.1753120396508707,1.1302666688887606
caucasus_middle_east,Caucasus and Middle East,2004,proglacial_detached,-0.9456836165909136,1.1302666688887606
caucasus_middle_east,Caucasus and Middle East,2004,supraglacial,-0.843755503769885,1.1302666688887606
caucasus_middle_east,Caucasus and Middle East,2005,proglacial_contacted,-0.8137519916551922,0.7959959616518342
caucasus_middle_east,Caucasus and Middle East,2005,proglacial_detached,-0.5309347595079349,0.7959959616518342
caucasus_middle_east,Caucasus and Middle East,2005,supraglacial,-0.879977498895224,0.7959959616518342
caucasus_middle_east,Caucasus and Middle East,2006,proglacial_contacted,0.5194069150004682,-0.2515068660057248
caucasus_middle_east,Caucasus and Middle East,2006,proglacial_detached,0.4780321710957102,-0.2515068660057248
caucasus_middle_east,Caucasus and Middle East,2006,supraglacial,1.5581291609426169,-0.2515068660057248
caucasus_middle_east,Caucasus and Middle East,2007,proglacial_contacted,0.6162656072234867,-0.6756594426110228
caucasus_middle_east,Caucasus and Middle East,2007,proglacial_detached,0.3945182115098451,-0.6756594426110228
caucasus_middle_east,Caucasus and Middle East,2007,supraglacial,1.3405687109574522,-0.6756594426110228
caucasus_middle_east,Caucasus and Middle East,2008,proglacial_contacted,-0.3598031331387041,0.1802651442190191
caucasus_middle_east,Caucasus and Middle East,2008,proglacial_detached,0.0885346966224771,0.1802651442190191
caucasus_middle_east,Caucasus and Middle East,2008,supraglacial,0.38616595556681,0.1802651442190191
caucasus_middle_east,Caucasus and Middle East,2009,proglacial_contacted,-0.4764889732653083,0.2655112366609146
caucasus_middle_east,Caucasus and Middle East,2009,proglacial_detached,-0.586302960670566,0.2655112366609146
caucasus_middle_east,Caucasus and Middle East,2009,supraglacial,-0.9532619888507556,0.2655112366609146
caucasus_middle_east,Caucasus and Middle East,2010,proglacial_contacted,0.7682617767680878,-0.0882286157952788
caucasus_middle_east,Caucasus and Middle East,2010,proglacial_detached,1.5324978316960824,-0.0882286157952788
caucasus_middle_east,Caucasus and Middle East,2010,supraglacial,1.363663085394203,-0.0882286157952788
caucasus_middle_east,Caucasus and Middle East,2011,proglacial_contacted,0.6675027019868381,0.025576066236901
caucasus_middle_east,Caucasus and Middle East,2011,proglacial_detached,1.1859133856727262,0.025576066236901
caucasus_middle_east,Caucasus and Middle East,2011,supraglacial,-0.2353678581997177,0.025576066236901
caucasus_middle_east,Caucasus and Middle East,2012,proglacial_contacted,0.8543276630372777,-0.8930183605926946
caucasus_middle_east,Caucasus and Middle East,2012,proglacial_detached,0.7143385393731193,-0.8930183605926946
caucasus_middle_east,Caucasus and Middle East,2012,supraglacial,0.1586420901046561,-0.8930183605926946
caucasus_middle_east,Caucasus and Middle East,2013,proglacial_contacted,-1.3790753630663128,0.4096174766573471
caucasus_middle_east,Caucasus and Middle East,2013,proglacial_detached,-0.7303105094579844,0.4096174766573471
caucasus_middle_east,Caucasus and Middle East,2013,supraglacial,-0.892526652917605,0.4096174766573471
caucasus_middle_east,Caucasus and Middle East,2014,proglacial_contacted,-0.390445086616991,-0.4896949650267231
caucasus_middle_east,Caucasus and Middle East,2014,proglacial_detached,-0.3001187721481857,-0.4896949650267231
caucasus_middle_east,Caucasus and Middle East,2014,supraglacial,-0.8198845052963977,-0.4896949650267231
caucasus_middle_east,Caucasus and Middle East,2015,proglacial_contacted,0.6846031902614044,-0.6900063125071246
caucasus_middle_east,Caucasus and Middle East,2015,proglacial_detached,0.5251202412597619,-0.6900063125071246
caucasus_middle_east,Caucasus and Middle East,2015,supraglacial,1.1119843784223131,-0.6900063125071246
caucasus_middle_east,Caucasus and Middle East,2016,proglacial_contacted,0.2119214490078234,-0.0499419574411349
caucasus_middle_east,Caucasus and Middle East,2016,proglacial_detached,0.3523535637317804,-0.0499419574411349
caucasus_middle_east,Caucasus and Middle East,2016,supraglacial,-1.00221373615287,-0.0499419574411349
caucasus_middle_east,Caucasus and Middle East,2017,proglacial_contacted,0.7245789200804423,-0.0971216247179199
caucasus_middle_east,Caucasus and Middle East,2017,proglacial_detached,0.5502769134110097,-0.0971216247179199
caucasus_middle_east,Caucasus and Middle East,2017,supraglacial,1.0363862995006603,-0.0971216247179199
caucasus_middle_east,Caucasus and Middle East,2018,proglacial_contacted,1.0274921174411162,-0.0085936340059974
caucasus_middle_east,Caucasus and Middle East,2018,proglacial_detached,0.8023752596870825,-0.0085936340059974
caucasus_middle_east,Caucasus and Middle East,2018,supraglacial,-0.8634849962571179,-0.0085936340059974
caucasus_middle_east,Caucasus and Middle East,2019,proglacial_contacted,-0.1425515811373499,-0.1821003718076733
caucasus_middle_east,Caucasus and Middle East,2019,proglacial_detached,-1.0219370965381844,-0.1821003718076733
caucasus_middle_east,Caucasus and Middle East,2019,supraglacial,-1.1425032627021314,-0.1821003718076733
caucasus_middle_east,Caucasus and Middle East,2020,proglacial_contacted,1.5734125210379002,-0.7104045037863344
caucasus_middle_east,Caucasus and Middle East,2020,proglacial_detached,0.6376906998766915,-0.7104045037863344
caucasus_middle_east,Caucasus and Middle East,2020,supraglacial,1.6920869351721424,-0.7104045037863344
caucasus_middle_east,Caucasus and Middle East,2021,proglacial_contacted,-0.1946844757729109,0.2455686582245628
caucasus_middle_east,Caucasus and Middle East,2021,proglacial_detached,-0.0576498541638667,0.2455686582245628
caucasus_middle_east,Caucasus and Middle East,2021,supraglacial,-0.1357589650804709,0.2455686582245628
caucasus_middle_east,Caucasus and Middle East,2022,proglacial_contacted,0.4505083062304449,-0.1875573485874996
caucasus_middle_east,Caucasus and Middle East,2022,proglacial_detached,0.3035179840835987,-0.1875573485874996
caucasus_middle_east,Caucasus and Middle East,2022,supraglacial,0.955608216675384,-0.1875573485874996
caucasus_middle_east,Caucasus and Middle East,2023,proglacial_contacted,-0.2284856104488684,-0.0385369904382831
caucasus_middle_east,Caucasus and Middle East,2023,proglacial_detached,0.1053572996689479,-0.0385369904382831
caucasus_middle_east,Caucasus and Middle East,2023,supraglacial,0.5524798897538534,-0.0385369904382831
central_asia,Central Asia,2000,proglacial_contacted,-0.0277195560033414,0.2782967811988037
central_asia,Central Asia,2000,proglacial_detached,-0.3977160012740537,0.2782967811988037
central_asia,Central Asia,2000,supraglacial,-0.6950249779309299,0.2782967811988037
central_asia,Central Asia,2001,proglacial_contacted,-0.0958764656241234,-0.072666980141468
central_asia,Central Asia,2001,proglacial_detached,0.2142557043692117,-0.072666980141468
central_asia,Central Asia,2001,supraglacial,-1.046929319267469,-0.072666980141468
central_asia,Central Asia,2002,proglacial_contacted,-0.1924387266766721,0.0004646736929559
central_asia,Central Asia,2002,proglacial_detached,-0.7599876589075021,0.0004646736929559
central_asia,Central Asia,2002,supraglacial,-0.7066070439090114,0.0004646736929559
central_asia,Central Asia,2003,proglacial_contacted,-2.044639541248578,0.4645318773906546
central_asia,Central Asia,2003,proglacial_detached,-1.739576522135707,0.4645318773906546
central_asia,Central Asia,2003,supraglacial,-1.7851945763607135,0.4645318773906546
central_asia,Central Asia,2004,proglacial_contacted,-0.15762369241977,0.3845980316328853
central_asia,Central Asia,2004,proglacial_detached,-0.3910968993674698,0.3845980316328853
central_asia,Central Asia,2004,supraglacial,-0.4756208681930732,0.3845980316328853
central_asia,Central Asia,2005,proglacial_contacted,0.0614661900935096,0.2836276272827932
central_asia,Central Asia,2005,proglacial_detached,0.7867943655551487,0.2836276272827932
