region_key,region_name,year,x_glacier_mwe_anomaly,y_lake_area_anomaly_z
arctic_canada_south,Arctic Canada South,2003,0.3613096434203635,0.7600122866216369
arctic_canada_south,Arctic Canada South,2004,0.5339416395583705,0.0534658877753273
arctic_canada_south,Arctic Canada South,2005,-0.0268157578823193,0.1568016280537323
arctic_canada_south,Arctic Canada South,2006,0.1484448019569271,0.7444529039482666
arctic_canada_south,Arctic Canada South,2007,-0.2481374163184666,-1.1973255620254657
arctic_canada_south,Arctic Canada South,2008,-0.3478095949956606,0.3656898556418128
arctic_canada_south,Arctic Canada South,2009,-0.3407615137863367,0.8299809316356397
arctic_canada_south,Arctic Canada South,2010,-0.171349849874681,0.226756518472757
arctic_canada_south,Arctic Canada South,2011,-0.4636407157080882,0.0814774250573049
arctic_canada_south,Arctic Canada South,2012,-0.3855248392994217,-1.1396923521381803
arctic_canada_south,Arctic Canada South,2013,0.3374746377395652,-1.7260254432990976
arctic_canada_south,Arctic Canada South,2014,0.2120447245037915,0.5815957802169827
arctic_canada_south,Arctic Canada South,2015,-0.1182450039186178,0.2130608351136881
arctic_canada_south,Arctic Canada South,2016,-0.1548050676499781,1.196762991567586
arctic_canada_south,Arctic Canada South,2017,0.4034151192726551,0.3009810668567588
arctic_canada_south,Arctic Canada South,2018,0.5410978832909661,-0.7929257123921999
arctic_canada_south,Arctic Canada South,2019,-0.6895416671956498,1.7693884220892653
arctic_canada_south,Arctic Canada South,2020,-0.3087548747886359,1.0087659384562078
arctic_canada_south,Arctic Canada South,2021,0.6090210093306905,0.1976440658069893
arctic_canada_south,Arctic Canada South,2022,-0.0994937597044903,0.5508513144062605
arctic_canada_south,Arctic Canada South,2023,-0.0420952064426473,0.0668406277917641
caucasus_middle_east,Caucasus and Middle East,2000,-0.5710501783081375,1.910736138362064
caucasus_middle_east,Caucasus and Middle East,2001,0.0304265469610721,0.1040042574336284
caucasus_middle_east,Caucasus and Middle East,2002,0.9172690956355998,-2.317162497986866
caucasus_middle_east,Caucasus and Middle East,2003,0.932924316495539,-1.143207243771929
caucasus_middle_east,Caucasus and Middle East,2004,1.1302666688887606,-0.7031225456152452
caucasus_middle_east,Caucasus and Middle East,2005,0.7959959616518342,-0.6406369458276134
caucasus_middle_east,Caucasus and Middle East,2006,-0.2515068660057248,0.5034977087960738
caucasus_middle_east,Caucasus and Middle East,2007,-0.6756594426110228,0.4800199382817745
caucasus_middle_east,Caucasus and Middle East,2008,0.1802651442190191,-0.063492543483786
caucasus_middle_east,Caucasus and Middle East,2009,0.2655112366609146,-0.5623461522327318
caucasus_middle_east,Caucasus and Middle East,2010,-0.0882286157952788,1.305847938555333
caucasus_middle_east,Caucasus and Middle East,2011,0.025576066236901,1.035610546921889
