region_key,region_name,year,focal_variable,focal_label,x_residual,y_residual,x_raw,y_raw
arctic_canada_north,Arctic Canada North,2017,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.72432389969567,-0.8460225245467001,-1.0079793829065125,-1.0429243460799755
arctic_canada_north,Arctic Canada North,2018,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.9971668894368835,-1.047883773021688,-1.3310211939627514,-1.2756914293768196
arctic_canada_north,Arctic Canada North,2019,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.8909398183054882,-0.8174306484936165,2.057188345683712,-0.7124965444831208
arctic_canada_north,Arctic Canada North,2020,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5847554652359943,-0.4868550525294191,0.7784164085719666,-0.3187099501371986
arctic_canada_north,Arctic Canada North,2021,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.10609255538432419,-0.9005729426305635,-0.3187890017162729,-1.0433639409679487
arctic_canada_north,Arctic Canada North,2022,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.1519867711878085,0.6393133445155408,1.255741368031046,0.7681692650722464
arctic_canada_north,Arctic Canada North,2023,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.495899904415302,0.8320706710619761,1.5833968852899958,0.9015908255483978
arctic_canada_south,Arctic Canada South,2000,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.06208117635686109,0.2502850964934871,0.0319221609778979,0.2864987545107378
arctic_canada_south,Arctic Canada South,2001,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.24435464806118645,-1.4943724370800278,0.2543885072572613,-1.4470799574627065
arctic_canada_south,Arctic Canada South,2002,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.23056847299859468,-0.05229840935082708,-0.0911768802152481,-0.2645418463966735
arctic_canada_south,Arctic Canada South,2003,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.23193389626504102,0.984108351535069,-0.0707441830624937,0.7600122866216369
arctic_canada_south,Arctic Canada South,2004,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4011737144727609,0.2722674797795154,-0.7661402039478209,0.0534658877753273
arctic_canada_south,Arctic Canada South,2005,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4574392967537475,0.1899098884475663,-0.4812142140280186,0.1568016280537323
arctic_canada_south,Arctic Canada South,2006,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5231958735907933,0.8288476452097802,0.3974042508580342,0.7444529039482666
arctic_canada_south,Arctic Canada South,2007,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.7630248864194711,-1.4352412281921798,-0.5168056936137901,-1.1973255620254657
